1.760352070414082926e-01 1.607607020690330901e-01
1.780356071214242719e-01 1.610683487712661899e-01
1.800360072014402790e-01 1.613764227739041546e-01
1.820364072814562861e-01 1.616849242772569750e-01
1.840368073614722932e-01 1.619938534807334185e-01
1.860372074414883004e-01 1.623032105828385308e-01
1.880376075215043075e-01 1.626129957811710547e-01
1.900380076015203146e-01 1.629232092724210712e-01
1.920384076815362939e-01 1.632338512523672236e-01
1.940388077615523010e-01 1.635449219158744139e-01
1.960392078415683081e-01 1.638564214568912492e-01
1.980396079215843153e-01 1.641683500684473496e-01
2.000400080016003224e-01 1.644807079426510166e-01
2.020404080816163295e-01 1.647934952706866241e-01
2.040408081616323366e-01 1.651067122428120926e-01
2.060412082416483437e-01 1.654203590483564745e-01
2.080416083216643230e-01 1.657344358757171787e-01
2.100420084016803302e-01 1.660489429123576943e-01
2.120424084816963373e-01 1.663638803448050096e-01
2.140428085617123444e-01 1.666792483586470308e-01
2.160432086417283515e-01 1.669950471385300561e-01
2.180436087217443586e-01 1.673112768681562224e-01
2.200440088017603657e-01 1.676279377302811735e-01
2.220444088817763451e-01 1.679450299067113128e-01
2.240448089617923522e-01 1.682625535783013881e-01
2.260452090418083593e-01 1.685805089249519106e-01
2.280456091218243664e-01 1.688988961256066845e-01
2.300460092018403735e-01 1.692177153582502536e-01
2.320464092818563806e-01 1.695369667999053753e-01
2.340468093618723877e-01 1.698566506266305787e-01
2.360472094418883671e-01 1.701767670135174160e-01
2.380476095219043742e-01 1.704973161346882149e-01
2.400480096019203813e-01 1.708182981632934416e-01
2.420484096819363884e-01 1.711397132715090086e-01
2.440488097619523955e-01 1.714615616305340540e-01
2.460492098419684026e-01 1.717838434105881384e-01
2.480496099219844097e-01 1.721065587809090525e-01
2.500500100020003891e-01 1.724297079097499019e-01
2.520504100820163962e-01 1.727532909643767767e-01
2.540508101620324033e-01 1.730773081110663913e-01
2.560512102420484104e-01 1.734017595151031710e-01
2.580516103220644175e-01 1.737266453407771416e-01
2.600520104020804246e-01 1.740519657513811824e-01
2.620524104820964317e-01 1.743777209092083891e-01
2.640528105621124388e-01 1.747039109755499087e-01
2.660532106421284460e-01 1.750305361106920532e-01
2.680536107221444531e-01 1.753575964739140514e-01
2.700540108021604602e-01 1.756850922234853007e-01
2.720544108821764118e-01 1.760130235166630641e-01
2.740548109621924189e-01 1.763413905096898326e-01
2.760552110422084260e-01 1.766701933577907446e-01
2.780556111222244331e-01 1.769994322151711708e-01
2.800560112022404402e-01 1.773291072350141884e-01
2.820564112822564473e-01 1.776592185694780279e-01
2.840568113622724544e-01 1.779897663696935750e-01
2.860572114422884615e-01 1.783207507857617891e-01
2.880576115223044686e-01 1.786521719667512609e-01
2.900580116023204758e-01 1.789840300606957424e-01
2.920584116823364829e-01 1.793163252145915099e-01
2.940588117623524900e-01 1.796490575743948104e-01
2.960592118423684971e-01 1.799822272850195859e-01
2.980596119223845042e-01 1.803158344903347532e-01
3.000600120024004558e-01 1.806498793331617614e-01
3.020604120824164629e-01 1.809843619552719551e-01
3.040608121624324700e-01 1.813192824973842987e-01
3.060612122424484771e-01 1.816546410991626836e-01
3.080616123224644842e-01 1.819904378992134586e-01
3.100620124024804913e-01 1.823266730350829035e-01
3.120624124824964984e-01 1.826633466432548425e-01
3.140628125625125056e-01 1.830004588591479242e-01
3.160632126425285127e-01 1.833380098171132899e-01
3.180636127225445198e-01 1.836759996504319092e-01
3.200640128025605269e-01 1.840144284913122763e-01
3.220644128825765340e-01 1.843532964708877453e-01
3.240648129625925411e-01 1.846926037192139769e-01
3.260652130426085482e-01 1.850323503652666624e-01
3.280656131226244998e-01 1.853725365369387479e-01
3.300660132026405069e-01 1.857131623610382143e-01
3.320664132826565140e-01 1.860542279632852736e-01
3.340668133626725211e-01 1.863957334683101208e-01
3.360672134426885282e-01 1.867376789996502695e-01
3.380676135227045354e-01 1.870800646797480815e-01
3.400680136027205425e-01 1.874228906299483521e-01
3.420684136827365496e-01 1.877661569704957845e-01
3.440688137627525567e-01 1.881098638205323803e-01
3.460692138427685638e-01 1.884540112980950255e-01
3.480696139227845709e-01 1.887985995201130474e-01
3.500700140028005780e-01 1.891436286024056335e-01
3.520704140828165851e-01 1.894890986596794447e-01
3.540708141628325922e-01 1.898350098055258950e-01
3.560712142428485438e-01 1.901813621524189590e-01
3.580716143228645509e-01 1.905281558117124519e-01
3.600720144028805580e-01 1.908753908936377253e-01
3.620724144828965652e-01 1.912230675073008646e-01
3.640728145629125723e-01 1.915711857606806900e-01
3.660732146429285794e-01 1.919197457606257595e-01
3.680736147229445865e-01 1.922687476128522865e-01
3.700740148029605936e-01 1.926181914219413371e-01
3.720744148829766007e-01 1.929680772913366649e-01
3.740748149629926078e-01 1.933184053233419353e-01
3.760752150430086149e-01 1.936691756191183944e-01
3.780756151230246220e-01 1.940203882786823986e-01
3.800760152030406291e-01 1.943720434009028886e-01
3.820764152830566363e-01 1.947241410834989472e-01
3.840768153630725879e-01 1.950766814230372737e-01
3.860772154430885950e-01 1.954296645149297684e-01
3.880776155231046021e-01 1.957830904534309802e-01
3.900780156031206092e-01 1.961369593316358018e-01
3.920784156831366163e-01 1.964912712414767781e-01
3.940788157631526234e-01 1.968460262737217470e-01
3.960792158431686305e-01 1.972012245179715073e-01
3.980796159231846376e-01 1.975568660626570439e-01
4.000800160032006447e-01 1.979129509950372789e-01
4.020804160832166518e-01 1.982694794011966577e-01
4.040808161632326589e-01 1.986264513660424280e-01
4.060812162432486661e-01 1.989838669733025311e-01
4.080816163232646732e-01 1.993417263055228816e-01
4.100820164032806803e-01 1.997000294440648416e-01
4.120824164832966874e-01 2.000587764691031389e-01
4.140828165633126390e-01 2.004179674596230087e-01
4.160832166433286461e-01 2.007776024934180559e-01
4.180836167233446532e-01 2.011376816470875628e-01
4.200840168033606603e-01 2.014982049960341026e-01
4.220844168833766674e-01 2.018591726144612630e-01
4.240848169633926745e-01 2.022205845753708986e-01
4.260852170434086816e-01 2.025824409505610491e-01
4.280856171234246887e-01 2.029447418106231360e-01
4.300860172034406959e-01 2.033074872249396869e-01
4.320864172834567030e-01 2.036706772616820038e-01
4.340868173634727101e-01 2.040343119878074984e-01
4.360872174434887172e-01 2.043983914690574444e-01
4.380876175235047243e-01 2.047629157699544233e-01
4.400880176035207314e-01 2.051278849537999383e-01
4.420884176835366830e-01 2.054932990826720540e-01
4.440888177635526901e-01 2.058591582174227885e-01
4.460892178435686972e-01 2.062254624176758366e-01
4.480896179235847043e-01 2.065922117418241000e-01
4.500900180036007114e-01 2.069594062470272999e-01
4.520904180836167185e-01 2.073270459892094242e-01
4.540908181636327257e-01 2.076951310230565062e-01
4.560912182436487328e-01 2.080636614020140163e-01
4.580916183236647399e-01 2.084326371782845577e-01
4.600920184036807470e-01 2.088020584028254800e-01
4.620924184836967541e-01 2.091719251253462419e-01
4.640928185637127612e-01 2.095422373943064132e-01
4.660932186437287683e-01 2.099129952569128432e-01
4.680936187237447754e-01 2.102841987591175243e-01
4.700940188037607270e-01 2.106558479456149546e-01
4.720944188837767341e-01 2.110279428598400842e-01
4.740948189637927412e-01 2.114004835439655394e-01
4.760952190438087483e-01 2.117734700388994862e-01
4.780956191238247555e-01 2.121469023842831036e-01
4.800960192038407626e-01 2.125207806184882531e-01
4.820964192838567697e-01 2.128951047786149520e-01
4.840968193638727768e-01 2.132698749004892924e-01
4.860972194438887839e-01 2.136450910186606933e-01
4.880976195239047910e-01 2.140207531663997353e-01
4.900980196039207981e-01 2.143968613756956909e-01
4.920984196839368052e-01 2.147734156772542202e-01
4.940988197639528123e-01 2.151504161004948457e-01
4.960992198439688194e-01 2.155278626735487313e-01
4.980996199239847710e-01 2.159057554232562404e-01
5.001000200040007782e-01 2.162840943751646317e-01
5.021004200840167853e-01 2.166628795535255336e-01
5.041008201640327924e-01 2.170421109812927518e-01
5.061012202440487995e-01 2.174217886801197153e-01
5.081016203240648066e-01 2.178019126703573671e-01
5.101020204040808137e-01 2.181824829710515279e-01
5.121024204840968208e-01 2.185634995999407582e-01
5.141028205641128279e-01 2.189449625734538885e-01
5.161032206441288350e-01 2.193268719067076600e-01
5.181036207241448421e-01 2.197092276135044486e-01
5.201040208041608492e-01 2.200920297063299336e-01
5.221044208841768564e-01 2.204752781963505159e-01
5.241048209641928635e-01 2.208589730934113482e-01
5.261052210442088706e-01 2.212431144060337251e-01
5.281056211242248777e-01 2.216277021414126969e-01
5.301060212042408848e-01 2.220127363054150427e-01
5.321064212842568919e-01 2.223982169025767452e-01
5.341068213642728990e-01 2.227841439361004927e-01
5.361072214442889061e-01 2.231705174078536802e-01
5.381076215243049132e-01 2.235573373183659118e-01
5.401080216043209203e-01 2.239446036668266138e-01
5.421084216843368164e-01 2.243323164510828693e-01
5.441088217643528235e-01 2.247204756676370596e-01
5.461092218443688306e-01 2.251090813116444211e-01
5.481096219243848378e-01 2.254981333769109086e-01
5.501100220044008449e-01 2.258876318558908358e-01
5.521104220844168520e-01 2.262775767396844884e-01
5.541108221644328591e-01 2.266679680180358480e-01
5.561112222444488662e-01 2.270588056793303722e-01
5.581116223244648733e-01 2.274500897105926622e-01
5.601120224044808804e-01 2.278418200974842156e-01
5.621124224844968875e-01 2.282339968243008721e-01
5.641128225645128946e-01 2.286266198739708988e-01
5.661132226445289017e-01 2.290196892280524366e-01
5.681136227245449088e-01 2.294132048667313906e-01
5.701140228045609160e-01 2.298071667688190711e-01
5.721144228845769231e-01 2.302015749117498067e-01
5.741148229645929302e-01 2.305964292715788344e-01
5.761152230446089373e-01 2.309917298229800520e-01
5.781156231246249444e-01 2.313874765392435473e-01
5.801160232046409515e-01 2.317836693922736002e-01
5.821164232846569586e-01 2.321803083525861289e-01
5.841168233646729657e-01 2.325773933893066636e-01
5.861172234446889728e-01 2.329749244701679600e-01
5.881176235247049799e-01 2.333729015615078894e-01
5.901180236047209871e-01 2.337713246282670243e-01
5.921184236847369942e-01 2.341701936339864176e-01
5.941188237647530013e-01 2.345695085408054936e-01
5.961192238447690084e-01 2.349692693094596607e-01
5.981196239247849045e-01 2.353694758992780633e-01
6.001200240048009116e-01 2.357701282681816390e-01
6.021204240848169187e-01 2.361712263726805372e-01
6.041208241648329258e-01 2.365727701678719264e-01
6.061212242448489329e-01 2.369747596074379403e-01
6.081216243248649400e-01 2.373771946436435132e-01
6.101220244048809471e-01 2.377800752273337981e-01
6.121224244848969542e-01 2.381834013079322243e-01
6.141228245649129613e-01 2.385871728334384989e-01
6.161232246449289685e-01 2.389913897504259144e-01
6.181236247249449756e-01 2.393960520040393503e-01
6.201240248049609827e-01 2.398011595379932748e-01
6.221244248849769898e-01 2.402067122945692468e-01
6.241248249649929969e-01 2.406127102146139174e-01
6.261252250450090040e-01 2.410191532375367540e-01
6.281256251250250111e-01 2.414260413013078199e-01
6.301260252050410182e-01 2.418333743424557758e-01
6.321264252850570253e-01 2.422411522960654373e-01
6.341268253650730324e-01 2.426493750957758044e-01
6.361272254450890395e-01 2.430580426737777577e-01
6.381276255251050467e-01 2.434671549608120600e-01
6.401280256051210538e-01 2.438767118861668859e-01
6.421284256851370609e-01 2.442867133776761013e-01
6.441288257651530680e-01 2.446971593617166540e-01
6.461292258451690751e-01 2.451080497632067978e-01
6.481296259251850822e-01 2.455193845056035107e-01
6.501300260052010893e-01 2.459311635109008853e-01
6.521304260852170964e-01 2.463433866996275756e-01
6.541308261652331035e-01 2.467560539908447703e-01
6.561312262452489996e-01 2.471691653021440838e-01
6.581316263252650067e-01 2.475827205496455019e-01
6.601320264052810138e-01 2.479967196479950231e-01
6.621324264852970209e-01 2.484111625103628540e-01
6.641328265653130281e-01 2.488260490484409393e-01
6.661332266453290352e-01 2.492413791724411576e-01
6.681336267253450423e-01 2.496571527910929345e-01
6.701340268053610494e-01 2.500733698116414661e-01
6.721344268853770565e-01 2.504900301398451656e-01
6.741348269653930636e-01 2.509071336799740259e-01
6.761352270454090707e-01 2.513246803348072600e-01
6.781356271254250778e-01 2.517426700056311639e-01
6.801360272054410849e-01 2.521611025922373406e-01
6.821364272854570920e-01 2.525799779929200906e-01
6.841368273654730991e-01 2.529992961044748578e-01
6.861372274454891063e-01 2.534190568221958983e-01
6.881376275255051134e-01 2.538392600398742815e-01
6.901380276055211205e-01 2.542599056497956145e-01
6.921384276855371276e-01 2.546809935427383764e-01
6.941388277655531347e-01 2.551025236079714209e-01
6.961392278455691418e-01 2.555244957332523659e-01
6.981396279255851489e-01 2.559469098048249291e-01
7.001400280056011560e-01 2.563697657074177072e-01
7.021404280856171631e-01 2.567930633242412886e-01
7.041408281656331702e-01 2.572168025369868105e-01
7.061412282456491774e-01 2.576409832258236832e-01
7.081416283256651845e-01 2.580656052693976465e-01
7.101420284056811916e-01 2.584906685448285502e-01
7.121424284856970877e-01 2.589161729277085211e-01
7.141428285657130948e-01 2.593421182920999102e-01
7.161432286457291019e-01 2.597685045105333490e-01
7.181436287257451090e-01 2.601953314540055295e-01
7.201440288057611161e-01 2.606225989919773722e-01
7.221444288857771232e-01 2.610503069923719166e-01
7.241448289657931303e-01 2.614784553215724894e-01
7.261452290458091374e-01 2.619070438444205395e-01
7.281456291258251445e-01 2.623360724242138065e-01
7.301460292058411516e-01 2.627655409227040995e-01
7.321464292858571588e-01 2.631954492000955770e-01
7.341468293658731659e-01 2.636257971150426371e-01
7.361472294458891730e-01 2.640565845246479193e-01
7.381476295259051801e-01 2.644878112844605278e-01
7.401480296059211872e-01 2.649194772484738669e-01
7.421484296859371943e-01 2.653515822691237536e-01
7.441488297659532014e-01 2.657841261972863633e-01
7.461492298459692085e-01 2.662171088822766762e-01
7.481496299259852156e-01 2.666505301718459786e-01
7.501500300060012227e-01 2.670843899121803089e-01
7.521504300860172298e-01 2.675186879478984037e-01
7.541508301660332370e-01 2.679534241220497548e-01
7.561512302460492441e-01 2.683885982761127775e-01
7.581516303260652512e-01 2.688242102499927566e-01
7.601520304060812583e-01 2.692602598820200699e-01
7.621524304860972654e-01 2.696967470089480789e-01
7.641528305661132725e-01 2.701336714659515192e-01
7.661532306461292796e-01 2.705710330866242797e-01
7.681536307261451757e-01 2.710088317029777927e-01
7.701540308061611828e-01 2.714470671454391471e-01
7.721544308861771899e-01 2.718857392428487008e-01
7.741548309661931970e-01 2.723248478224589708e-01
7.761552310462092041e-01 2.727643927099319687e-01
7.781556311262252112e-01 2.732043737293381458e-01
7.801560312062412184e-01 2.736447907031536730e-01
7.821564312862572255e-01 2.740856434522594975e-01
7.841568313662732326e-01 2.745269317959386224e-01
7.861572314462892397e-01 2.749686555518747189e-01
7.881576315263052468e-01 2.754108145361503501e-01
7.901580316063212539e-01 2.758534085632449173e-01
7.921584316863372610e-01 2.762964374460327721e-01
7.941588317663532681e-01 2.767399009957816625e-01
7.961592318463692752e-01 2.771837990221506787e-01
7.981596319263852823e-01 2.776281313331884770e-01
8.001600320064012895e-01 2.780728977353316700e-01
8.021604320864172966e-01 2.785180980334025502e-01
8.041608321664333037e-01 2.789637320306078139e-01
8.061612322464493108e-01 2.794097995285365621e-01
8.081616323264653179e-01 2.798563003271581917e-01
8.101620324064813250e-01 2.803032342248211184e-01
8.121624324864973321e-01 2.807506010182507228e-01
8.141628325665133392e-01 2.811984005025475741e-01
8.161632326465293463e-01 2.816466324711857094e-01
8.181636327265453534e-01 2.820952967160109126e-01
8.201640328065613605e-01 2.825443930272387716e-01
8.221644328865773677e-01 2.829939211934531795e-01
8.241648329665933748e-01 2.834438810016043364e-01
8.261652330466092709e-01 2.838942722370071947e-01
8.281656331266252780e-01 2.843450946833395165e-01
8.301660332066412851e-01 2.847963481226404303e-01
8.321664332866572922e-01 2.852480323353083769e-01
8.341668333666732993e-01 2.857001471000996107e-01
8.361672334466893064e-01 2.861526921941265345e-01
8.381676335267053135e-01 2.866056673928554788e-01
8.401680336067213206e-01 2.870590724701058694e-01
8.421684336867373277e-01 2.875129071980476736e-01
8.441688337667533348e-01 2.879671713472002903e-01
8.461692338467693419e-01 2.884218646864303848e-01
8.481696339267853491e-01 2.888769869829507231e-01
8.501700340068013562e-01 2.893325380023180071e-01
8.521704340868173633e-01 2.897885175084314868e-01
8.541708341668333704e-01 2.902449252635312948e-01
8.561712342468493775e-01 2.907017610281966702e-01
8.581716343268653846e-01 2.911590245613442374e-01
8.601720344068813917e-01 2.916167156202265076e-01
8.621724344868973988e-01 2.920748339604303245e-01
8.641728345669134059e-01 2.925333793358748102e-01
8.661732346469294130e-01 2.929923514988103106e-01
8.681736347269454201e-01 2.934517501998161748e-01
8.701740348069614273e-01 2.939115751877997007e-01
8.721744348869774344e-01 2.943718262099939142e-01
8.741748349669934415e-01 2.948325030119566259e-01
8.761752350470094486e-01 2.952936053375681547e-01
8.781756351270254557e-01 2.957551329290303288e-01
8.801760352070414628e-01 2.962170855268643765e-01
8.821764352870573589e-01 2.966794628699097602e-01
8.841768353670733660e-01 2.971422646953224000e-01
8.861772354470893731e-01 2.976054907385729531e-01
8.881776355271053802e-01 2.980691407334456478e-01
8.901780356071213873e-01 2.985332144120362297e-01
8.921784356871373944e-01 2.989977115047508516e-01
8.941788357671534015e-01 2.994626317403042415e-01
8.961792358471694087e-01 2.999279748457181483e-01
8.981796359271854158e-01 3.003937405463201760e-01
9.001800360072014229e-01 3.008599285657415634e-01
9.021804360872174300e-01 3.013265386259164624e-01
9.041808361672334371e-01 3.017935704470797731e-01
9.061812362472494442e-01 3.022610237477658113e-01
9.081816363272654513e-01 3.027288982448071430e-01
9.101820364072814584e-01 3.031971936533325862e-01
9.121824364872974655e-01 3.036659096867659335e-01
9.141828365673134726e-01 3.041350460568246206e-01
9.161832366473294798e-01 3.046046024735178381e-01
9.181836367273454869e-01 3.050745786451455333e-01
9.201840368073614940e-01 3.055449742782965217e-01
9.221844368873775011e-01 3.060157890778473222e-01
9.241848369673935082e-01 3.064870227469605468e-01
9.261852370474095153e-01 3.069586749870833464e-01
9.281856371274255224e-01 3.074307454979463561e-01
9.301860372074415295e-01 3.079032339775617522e-01
9.321864372874575366e-01 3.083761401222222531e-01
9.341868373674735437e-01 3.088494636264993987e-01
9.361872374474895508e-01 3.093232041832422730e-01
9.381876375275055580e-01 3.097973614835759504e-01
9.401880376075214540e-01 3.102719352169004408e-01
9.421884376875374612e-01 3.107469250708888020e-01
9.441888377675534683e-01 3.112223307314860299e-01
9.461892378475694754e-01 3.116981518829077258e-01
9.481896379275854825e-01 3.121743882076384868e-01
9.501900380076014896e-01 3.126510393864307402e-01
9.521904380876174967e-01 3.131281050983032443e-01
9.541908381676335038e-01 3.136055850205398676e-01
9.561912382476495109e-01 3.140834788286880341e-01
9.581916383276655180e-01 3.145617861965575024e-01
9.601920384076815251e-01 3.150405067962189776e-01
9.621924384876975322e-01 3.155196402980029458e-01
9.641928385677135394e-01 3.159991863704981196e-01
9.661932386477295465e-01 3.164791446805499953e-01
9.681936387277455536e-01 3.169595148932600748e-01
9.701940388077615607e-01 3.174402966719840902e-01
9.721944388877775678e-01 3.179214896783308375e-01
9.741948389677935749e-01 3.184030935721606781e-01
9.761952390478095820e-01 3.188851080115848724e-01
9.781956391278255891e-01 3.193675326529635261e-01
9.801960392078415962e-01 3.198503671509047575e-01
9.821964392878576033e-01 3.203336111582634760e-01
9.841968393678736104e-01 3.208172643261398838e-01
9.861972394478896176e-01 3.213013263038781431e-01
9.881976395279056247e-01 3.217857967390657659e-01
9.901980396079216318e-01 3.222706752775314487e-01
9.921984396879376389e-01 3.227559615633446843e-01
9.941988397679536460e-01 3.232416552388138187e-01
9.961992398479695421e-01 3.237277559444854402e-01
9.981996399279855492e-01 3.242142633191428258e-01
1.000200040008001556e+00 3.247011769998047193e-01
1.002200440088017563e+00 3.251884966217243877e-01
1.004200840168033571e+00 3.256762218183881785e-01
1.006201240248049578e+00 3.261643522215144642e-01
1.008201640328065585e+00 3.266528874610521993e-01
1.010202040408081592e+00 3.271418271651805321e-01
1.012202440488097599e+00 3.276311709603064171e-01
1.014202840568113606e+00 3.281209184710646154e-01
1.016203240648129613e+00 3.286110693203158628e-01
1.018203640728145620e+00 3.291016231291459815e-01
1.020204040808161627e+00 3.295925795168646588e-01
1.022204440888177635e+00 3.300839381010044482e-01
1.024204840968193642e+00 3.305756984973192703e-01
1.026205241048209649e+00 3.310678603197840242e-01
1.028205641128225656e+00 3.315604231805927560e-01
1.030206041208241663e+00 3.320533866901578257e-01
1.032206441288257670e+00 3.325467504571089083e-01
1.034206841368273677e+00 3.330405140882920501e-01
1.036207241448289684e+00 3.335346771887680029e-01
1.038207641528305691e+00 3.340292393618117806e-01
1.040208041608321698e+00 3.345242002089112709e-01
1.042208441688337706e+00 3.350195593297662922e-01
1.044208841768353713e+00 3.355153163222876489e-01
1.046209241848369720e+00 3.360114707825956337e-01
1.048209641928385727e+00 3.365080223050196384e-01
1.050210042008401734e+00 3.370049704820966552e-01
1.052210442088417741e+00 3.375023149045704995e-01
1.054210842168433748e+00 3.380000551613907001e-01
1.056211242248449755e+00 3.384981908397113881e-01
1.058211642328465762e+00 3.389967215248907428e-01
1.060212042408481770e+00 3.394956468004894923e-01
1.062212442488497777e+00 3.399949662482699142e-01
1.064212842568513784e+00 3.404946794481956140e-01
1.066213242648529791e+00 3.409947859784294710e-01
1.068213642728545798e+00 3.414952854153337491e-01
1.070214042808561805e+00 3.419961773334683763e-01
1.072214442888577812e+00 3.424974613055901673e-01
1.074214842968593819e+00 3.429991369026523240e-01
1.076215243048609826e+00 3.435012036938027702e-01
1.078215643128625834e+00 3.440036612463840404e-01
1.080216043208641841e+00 3.445065091259317813e-01
1.082216443288657626e+00 3.450097468961738079e-01
1.084216843368673633e+00 3.455133741190299923e-01
1.086217243448689640e+00 3.460173903546103769e-01
1.088217643528705647e+00 3.465217951612148961e-01
1.090218043608721654e+00 3.470265880953323223e-01
1.092218443688737661e+00 3.475317687116394327e-01
1.094218843768753668e+00 3.480373365630000659e-01
1.096219243848769676e+00 3.485432912004645667e-01
1.098219643928785683e+00 3.490496321732685092e-01
1.100220044008801690e+00 3.495563590288322531e-01
1.102220444088817697e+00 3.500634713127597220e-01
1.104220844168833704e+00 3.505709685688382371e-01
1.106221244248849711e+00 3.510788503390367965e-01
1.108221644328865718e+00 3.515871161635062414e-01
1.110222044408881725e+00 3.520957655805775355e-01
1.112222444488897732e+00 3.526047981267617093e-01
1.114222844568913739e+00 3.531142133367489166e-01
1.116223244648929747e+00 3.536240107434072133e-01
1.118223644728945754e+00 3.541341898777823904e-01
1.120224044808961761e+00 3.546447502690968090e-01
1.122224444888977768e+00 3.551556914447491220e-01
1.124224844968993775e+00 3.556670129303127204e-01
1.126225245049009782e+00 3.561787142495360103e-01
1.128225645129025789e+00 3.566907949243409148e-01
1.130226045209041796e+00 3.572032544748224847e-01
1.132226445289057803e+00 3.577160924192482883e-01
1.134226845369073811e+00 3.582293082740574119e-01
1.136227245449089818e+00 3.587429015538599608e-01
1.138227645529105825e+00 3.592568717714363924e-01
1.140228045609121832e+00 3.597712184377367950e-01
1.142228445689137839e+00 3.602859410618802771e-01
1.144228845769153846e+00 3.608010391511542458e-01
1.146229245849169853e+00 3.613165122110137406e-01
1.148229645929185860e+00 3.618323597450809337e-01
1.150230046009201867e+00 3.623485812551441865e-01
1.152230446089217875e+00 3.628651762411579940e-01
1.154230846169233882e+00 3.633821442012416525e-01
1.156231246249249889e+00 3.638994846316791487e-01
1.158231646329265896e+00 3.644171970269187155e-01
1.160232046409281903e+00 3.649352808795714442e-01
1.162232446489297910e+00 3.654537356804115622e-01
1.164232846569313917e+00 3.659725609183756001e-01
