2.985971943887775648e+00 9.806874627578522352e-01
3.006012024048096087e+00 7.756596056448238352e-01
3.026052104208416527e+00 8.005962112742348591e-01
3.046092184368737410e+00 9.669072813754642226e-01
3.066132264529057849e+00 1.035636096998902467e+00
3.086172344689378733e+00 8.964395453767257660e-01
3.106212424849699172e+00 7.540838692621254502e-01
3.126252505010020055e+00 8.528317971383355678e-01
3.146292585170340494e+00 9.857993297111811160e-01
3.166332665330661378e+00 6.938836379217070416e-01
3.186372745490981817e+00 9.074176712615646956e-01
3.206412825651302256e+00 1.116288004706749604e+00
3.226452905811623140e+00 8.971374974029669991e-01
3.246492985971943579e+00 9.266601301430466009e-01
3.266533066132264462e+00 8.043335195871501586e-01
3.286573146292584902e+00 1.024348036871006951e+00
3.306613226452905785e+00 7.862074711274147365e-01
3.326653306613226224e+00 1.154850590140102273e+00
3.346693386773547108e+00 9.469750550048079418e-01
3.366733466933867547e+00 9.018797648631771136e-01
3.386773547094188430e+00 7.899463773280184231e-01
3.406813627254508869e+00 9.311175872860566471e-01
3.426853707414829309e+00 9.649113242132097978e-01
3.446893787575150192e+00 7.667948543643609005e-01
3.466933867735470631e+00 9.869531691188698774e-01
3.486973947895791515e+00 8.271663568060031446e-01
3.507014028056111954e+00 1.017405290498408554e+00
3.527054108216432837e+00 9.339514634751021616e-01
3.547094188376753277e+00 9.271524888008731979e-01
3.567134268537074160e+00 9.702552046456868196e-01
3.587174348697394599e+00 1.224171543258796291e+00
3.607214428857715482e+00 9.701422562513527525e-01
3.627254509018035922e+00 1.078325646191758080e+00
3.647294589178356361e+00 9.312983767430572657e-01
3.667334669338677244e+00 1.080533479760119597e+00
3.687374749498997684e+00 1.081973857928235638e+00
3.707414829659318567e+00 9.265176972188804427e-01
3.727454909819639006e+00 1.033978534822279638e+00
3.747494989979959890e+00 9.461497415636176411e-01
3.767535070140280329e+00 1.003356590818051064e+00
3.787575150300601212e+00 9.599322333304743937e-01
3.807615230460921651e+00 1.093882704960102981e+00
3.827655310621242535e+00 9.686834422818408896e-01
3.847695390781562974e+00 9.779960266446375838e-01
3.867735470941883413e+00 9.985100876597471364e-01
3.887775551102204297e+00 1.142511944862445450e+00
3.907815631262524736e+00 9.218517870337985531e-01
3.927855711422845619e+00 9.360394480179247134e-01
3.947895791583166059e+00 1.005160970740387683e+00
3.967935871743486942e+00 1.137212751248269704e+00
3.987975951903807381e+00 1.037633344249383249e+00
4.008016032064127820e+00 1.072402419846532728e+00
4.028056112224448704e+00 1.046989737559957279e+00
4.048096192384769587e+00 9.855370934947669248e-01
4.068136272545089582e+00 8.531132671165136960e-01
4.088176352705410466e+00 9.873246403643254343e-01
4.108216432865731349e+00 9.084522131306287385e-01
4.128256513026052232e+00 1.013537042393546805e+00
4.148296593186372228e+00 1.019292655638475376e+00
4.168336673346693111e+00 1.026967195453723170e+00
4.188376753507013994e+00 8.279389924885572905e-01
4.208416833667334878e+00 8.491264812135439488e-01
4.228456913827654873e+00 1.154841002207541267e+00
4.248496993987975756e+00 8.366532945770800422e-01
4.268537074148296639e+00 1.017085179276566276e+00
4.288577154308616635e+00 1.202369300451205714e+00
4.308617234468937518e+00 1.092857064694676694e+00
4.328657314629258401e+00 9.974481688895019404e-01
4.348697394789579285e+00 9.312393880031066828e-01
4.368737474949899280e+00 9.193812595004098309e-01
4.388777555110220163e+00 1.062555784753291377e+00
4.408817635270541047e+00 7.040509046544058958e-01
4.428857715430861930e+00 9.531220299077975966e-01
4.448897795591181925e+00 9.794154973444031409e-01
4.468937875751502808e+00 8.470203716370765523e-01
4.488977955911823692e+00 1.006786564870309597e+00
4.509018036072143687e+00 1.116148529092299002e+00
4.529058116232464570e+00 8.755425971372367000e-01
4.549098196392785454e+00 1.006527673548549551e+00
4.569138276553106337e+00 9.883348826374959151e-01
4.589178356713426332e+00 1.006797736906965612e+00
4.609218436873747216e+00 8.470630208656764193e-01
4.629258517034068099e+00 9.703161783781913963e-01
4.649298597194388982e+00 8.578691867952998873e-01
4.669338677354708977e+00 7.949847536551766236e-01
4.689378757515029861e+00 1.024762092894212495e+00
4.709418837675350744e+00 1.107009337909525826e+00
4.729458917835670739e+00 8.962935679508436948e-01
4.749498997995991623e+00 7.860551248407818825e-01
4.769539078156312506e+00 1.030342108311500748e+00
4.789579158316633389e+00 9.872943295974565547e-01
4.809619238476953385e+00 8.111719737063074476e-01
4.829659318637274268e+00 8.972374411269452565e-01
4.849699398797595151e+00 9.482419288106842536e-01
4.869739478957916035e+00 9.624570088639439192e-01
4.889779559118236030e+00 1.039179447219926056e+00
4.909819639278556913e+00 8.507154518847341862e-01
4.929859719438877796e+00 8.513578117829329051e-01
4.949899799599197792e+00 8.234142343489624372e-01
4.969939879759518675e+00 9.316578824226898758e-01
4.989979959919839558e+00 7.523910626966766602e-01
5.010020040080160442e+00 8.979713277298617680e-01
5.030060120240480437e+00 9.224387216950847845e-01
5.050100200400801320e+00 1.068028026591600455e+00
5.070140280561122204e+00 8.572339824010001275e-01
5.090180360721443087e+00 8.411274095751203328e-01
5.110220440881763082e+00 8.116407957052444999e-01
5.130260521042083965e+00 8.907500826134830962e-01
5.150300601202404849e+00 8.682439035668502170e-01
5.170340681362724844e+00 8.873126835941063106e-01
5.190380761523045727e+00 7.603655609488474409e-01
5.210420841683366611e+00 7.817624663004433261e-01
5.230460921843687494e+00 7.352106002828668885e-01
5.250501002004007489e+00 6.266822810196159832e-01
5.270541082164328373e+00 6.997590713128076789e-01
5.290581162324649256e+00 8.346687078436756391e-01
5.310621242484970139e+00 7.374720308258104762e-01
5.330661322645290134e+00 6.525909359428606615e-01
5.350701402805611018e+00 9.275972033159854968e-01
5.370741482965931901e+00 8.074617012775119340e-01
5.390781563126251896e+00 9.380318854672302642e-01
5.410821643286572780e+00 7.493572149589148301e-01
5.430861723446893663e+00 1.014768477567616678e+00
5.450901803607214546e+00 6.720013582235121463e-01
5.470941883767534542e+00 6.587838310864243541e-01
5.490981963927855425e+00 6.603549747717826213e-01
5.511022044088176308e+00 7.441023728617098820e-01
5.531062124248497192e+00 7.189659151634446577e-01
5.551102204408817187e+00 7.981629933375682384e-01
5.571142284569138070e+00 5.725962264519739442e-01
5.591182364729458953e+00 6.670362093328283670e-01
5.611222444889778949e+00 6.470107207680871886e-01
5.631262525050099832e+00 6.761484438562731514e-01
5.651302605210420715e+00 8.096396514565222802e-01
5.671342685370741599e+00 6.824072744854590145e-01
5.691382765531061594e+00 7.459880055019886269e-01
5.711422845691382477e+00 8.128950408683220941e-01
5.731462925851703361e+00 6.448152979732325596e-01
5.751503006012024244e+00 9.360746090934656261e-01
5.771543086172344239e+00 6.441072663553095712e-01
5.791583166332665122e+00 6.976086780934813714e-01
5.811623246492986006e+00 6.269711402293633995e-01
5.831663326653306001e+00 5.637648348337429560e-01
5.851703406813626884e+00 7.154982666222519105e-01
5.871743486973947768e+00 5.991893835706606497e-01
5.891783567134268651e+00 4.458544886899804549e-01
5.911823647294588646e+00 8.372394824164206550e-01
5.931863727454909530e+00 5.372498408673738179e-01
5.951903807615230413e+00 6.431118245089019192e-01
5.971943887775551296e+00 4.795184777873013338e-01
5.991983967935871291e+00 7.066232514932950792e-01
6.012024048096192175e+00 5.014722835329210593e-01
6.032064128256513058e+00 7.401711956084049415e-01
6.052104208416833053e+00 6.766279860761518217e-01
6.072144288577153937e+00 4.090809053321192712e-01
6.092184368737474820e+00 5.670666788850626805e-01
6.112224448897795703e+00 5.035958075239217457e-01
6.132264529058115698e+00 7.183399969315471534e-01
6.152304609218436582e+00 4.878227846196406259e-01
6.172344689378757465e+00 5.326442118017647998e-01
6.192384769539078349e+00 5.038367143495852130e-01
6.212424849699398344e+00 4.482820022678843941e-01
6.232464929859719227e+00 5.768917806886857402e-01
6.252505010020040110e+00 4.526451652057604247e-01
6.272545090180360106e+00 4.482352036363452807e-01
6.292585170340680989e+00 4.992820459923001386e-01
6.312625250501001872e+00 4.780464196539979116e-01
6.332665330661322756e+00 6.220467814476678958e-01
6.352705410821642751e+00 4.668314149821417569e-01
6.372745490981963634e+00 5.109519036630824074e-01
6.392785571142284518e+00 4.232944320361369250e-01
6.412825651302604513e+00 2.860582257735763134e-01
6.432865731462925396e+00 2.885659230284780552e-01
6.452905811623246279e+00 5.244523935549240123e-01
6.472945891783567163e+00 4.735684285005605232e-01
6.492985971943887158e+00 3.612459819489395318e-01
6.513026052104208041e+00 5.759431641801678881e-01
6.533066132264528925e+00 3.869310309069515785e-01
6.553106212424849808e+00 3.312256087160859730e-01
6.573146292585169803e+00 4.014178038183393582e-01
6.593186372745490686e+00 3.654020088529575383e-01
6.613226452905811570e+00 3.538712988157352024e-01
6.633266533066131565e+00 3.800647366716115583e-01
6.653306613226452448e+00 4.506682218080044766e-01
6.673346693386773332e+00 3.255013132619019034e-01
6.693386773547094215e+00 4.713210951170040408e-01
6.713426853707414210e+00 3.562840784623831913e-01
6.733466933867735094e+00 4.799673807104791745e-01
6.753507014028055977e+00 4.112221296472465815e-01
6.773547094188376860e+00 4.472987753308779180e-01
6.793587174348696855e+00 5.088010185529763252e-01
6.813627254509017739e+00 3.438484221182306344e-01
6.833667334669338622e+00 3.770551985642056070e-01
6.853707414829658617e+00 2.952021958986744132e-01
6.873747494989979501e+00 3.253132975070174293e-01
6.893787575150300384e+00 4.184982246151940366e-01
6.913827655310621267e+00 3.698993069237490605e-01
6.933867735470941263e+00 3.586204662960214007e-01
6.953907815631262146e+00 2.837574193574661230e-01
6.973947895791583029e+00 2.119799021314434928e-01
6.993987975951903913e+00 3.633770823887282897e-01
7.014028056112223908e+00 2.403626738252838957e-01
7.034068136272544791e+00 1.837470744475143969e-01
7.054108216432865675e+00 5.540625563422499900e-01
7.074148296593185670e+00 2.250324539900606102e-01
7.094188376753506553e+00 2.100910273835085995e-01
7.114228456913827436e+00 4.638599558295127823e-01
7.134268537074148320e+00 3.130557668769131108e-01
7.154308617234468315e+00 3.613517837069574190e-01
7.174348697394789198e+00 2.773472090418984681e-01
7.194388777555110082e+00 2.244698322644197441e-01
7.214428857715430965e+00 2.335431742756217677e-01
7.234468937875750960e+00 1.829512852037652737e-01
7.254509018036071843e+00 3.004102134194692741e-01
7.274549098196392727e+00 3.674125003870562511e-01
7.294589178356712722e+00 2.894569215329060863e-01
7.314629258517033605e+00 3.709423024502260802e-01
7.334669338677354489e+00 2.612692019904193086e-01
7.354709418837675372e+00 2.678886952519028974e-01
7.374749498997995367e+00 6.589754887505522296e-02
7.394789579158316251e+00 1.838745045515864929e-01
7.414829659318637134e+00 1.030813719390657190e-01
7.434869739478958017e+00 1.984334146489680206e-01
7.454909819639278012e+00 2.656298170068769893e-01
7.474949899799598896e+00 2.735479532526681745e-01
7.494989979959919779e+00 8.475468592736187801e-02
7.515030060120239774e+00 1.662420785941986778e-01
7.535070140280560658e+00 2.702660391926811068e-01
7.555110220440881541e+00 2.777280253358555551e-01
7.575150300601202424e+00 1.993935235702101183e-01
7.595190380761522420e+00 2.407414281047839943e-01
7.615230460921843303e+00 3.194304043448608077e-01
7.635270541082164186e+00 7.938848555468529244e-02
7.655310621242485070e+00 8.080856317828966073e-02
7.675350701402805065e+00 1.277720754750244492e-01
7.695390781563125948e+00 1.702625395035510247e-01
7.715430861723446831e+00 2.497569929612241113e-01
7.735470941883766827e+00 1.479856208284085761e-01
7.755511022044087710e+00 1.390951606541335206e-01
7.775551102204408593e+00 1.614982089576077473e-01
7.795591182364729477e+00 3.124469045545510415e-01
7.815631262525049472e+00 2.249717929273412076e-01
7.835671342685370355e+00 1.662586696774763506e-01
7.855711422845691239e+00 1.987208729608167801e-01
7.875751503006012122e+00 1.572625946502164140e-01
7.895791583166332117e+00 1.187804571056486902e-01
7.915831663326653000e+00 1.292056593672464837e-01
7.935871743486973884e+00 1.283923575045349541e-01
7.955911823647293879e+00 1.967548439992789777e-01
7.975951903807614762e+00 9.192672317892083833e-02
7.995991983967935646e+00 1.561985920347388757e-01
8.016032064128255641e+00 -6.787556434320785037e-02
8.036072144288576524e+00 -3.247482014497993230e-02
8.056112224448897408e+00 1.022156904679158013e-01
8.076152304609218291e+00 2.948236120830228235e-01
8.096192384769539174e+00 1.489068543080233897e-02
8.116232464929860058e+00 5.062313797479267574e-02
8.136272545090179165e+00 2.410563797324879465e-01
8.156312625250500048e+00 1.195072529677265877e-01
8.176352705410820931e+00 1.280754641548723649e-01
8.196392785571141815e+00 1.568198567039598701e-01
8.216432865731462698e+00 1.931180703142043042e-01
8.236472945891783581e+00 2.052824328759152994e-01
8.256513026052104465e+00 1.907504981217295614e-01
8.276553106212425348e+00 5.850186150061602308e-02
8.296593186372744455e+00 9.990014209086550689e-02
8.316633266533065338e+00 9.926999274343782653e-02
8.336673346693386222e+00 1.882603409296878250e-01
8.356713426853707105e+00 3.147351715268951189e-01
8.376753507014027988e+00 9.805477948340315941e-03
8.396793587174348872e+00 9.866533884468953186e-03
8.416833667334669755e+00 8.103645264114964220e-02
8.436873747494988862e+00 1.756257974872862948e-01
8.456913827655309746e+00 -1.686531179659957191e-02
8.476953907815630629e+00 -2.268057835644399223e-02
8.496993987975951512e+00 5.493908840792435799e-02
8.517034068136272396e+00 7.325533428730968133e-02
8.537074148296593279e+00 1.110829398997107142e-01
8.557114228456914162e+00 9.923641538486167868e-02
8.577154308617233269e+00 -6.778614217923220608e-02
8.597194388777554153e+00 2.472400872405432909e-02
8.617234468937875036e+00 2.042362307908242025e-01
8.637274549098195919e+00 9.787641377112793473e-02
8.657314629258516803e+00 2.948577477973080702e-02
8.677354709418837686e+00 -2.259601363212176972e-02
8.697394789579158569e+00 5.737282757309170034e-02
8.717434869739479453e+00 2.897255474882285409e-01
8.737474949899798560e+00 -3.788367631953571540e-02
8.757515030060119443e+00 8.711778028253093498e-02
8.777555110220440326e+00 5.772000736718461283e-02
8.797595190380761210e+00 -1.779602042385859673e-02
8.817635270541082093e+00 -4.490540974806728897e-02
8.837675350701402976e+00 1.518818745839237705e-01
8.857715430861723860e+00 -1.055721913630378872e-01
8.877755511022042967e+00 1.289707347219248568e-01
8.897795591182363850e+00 1.462827719296713735e-02
8.917835671342684734e+00 -5.820534268054707028e-02
8.937875751503005617e+00 -2.402830181276754962e-02
8.957915831663326500e+00 -8.407798129042956536e-02
8.977955911823647384e+00 1.105759397826133889e-01
8.997995991983968267e+00 1.477481331541045384e-01
9.018036072144287374e+00 -4.663459984113380030e-02
9.038076152304608257e+00 1.571233495795991697e-01
9.058116232464929141e+00 -7.238648961771169954e-03
9.078156312625250024e+00 4.792728181314766939e-02
9.098196392785570907e+00 7.109026082637331934e-02
9.118236472945891791e+00 -1.200637499734059921e-02
9.138276553106212674e+00 -8.502495838787862970e-02
9.158316633266533557e+00 -1.125379483086745014e-01
9.178356713426852664e+00 9.135486863975963989e-02
9.198396793587173548e+00 1.355435575276407456e-01
9.218436873747494431e+00 1.330721876723551800e-01
9.238476953907815314e+00 -8.601955318031287434e-02
9.258517034068136198e+00 -2.210847685262640194e-03
9.278557114228457081e+00 1.142258834131752304e-01
9.298597194388777964e+00 1.015240627529857831e-01
9.318637274549097071e+00 -6.545769180999223835e-02
9.338677354709417955e+00 8.775031370945265974e-02
9.358717434869738838e+00 6.373295423752278754e-02
9.378757515030059722e+00 9.130769885907712158e-02
9.398797595190380605e+00 -3.860614349902229819e-02
9.418837675350701488e+00 6.307467701555574680e-02
9.438877755511022372e+00 -1.954177671462660817e-02
9.458917835671341479e+00 -7.715249032400407769e-02
9.478957915831662362e+00 3.209503008457851442e-02
9.498997995991983245e+00 1.497388358776158834e-01
9.519038076152304129e+00 -7.120954593726878945e-02
9.539078156312625012e+00 1.175170782090715488e-02
9.559118236472945895e+00 5.510015385520893039e-02
9.579158316633266779e+00 -2.039374183039349697e-02
9.599198396793587662e+00 1.209803879522247522e-01
9.619238476953906769e+00 -6.749229756925423374e-02
9.639278557114227652e+00 2.313788861062453933e-02
9.659318637274548536e+00 6.351686752000784697e-02
9.679358717434869419e+00 -8.383920537866390577e-02
9.699398797595190302e+00 -1.312129187208284711e-02
9.719438877755511186e+00 2.494504511139471192e-01
9.739478957915832069e+00 1.129648973780882776e-02
9.759519038076151176e+00 9.770017068206286737e-02
9.779559118236472059e+00 -1.451777967872368569e-01
9.799599198396792943e+00 9.152066914593029456e-02
9.819639278557113826e+00 -9.732294323805318337e-02
9.839679358717434710e+00 -3.823931613842092639e-03
9.859719438877755593e+00 -6.937368403152976981e-02
9.879759519038076476e+00 -6.534312513433435110e-02
9.899799599198395583e+00 2.486709740880087283e-02
9.919839679358716467e+00 -1.845345719169298043e-02
9.939879759519037350e+00 -8.583526574105890261e-02
9.959919839679358233e+00 5.039185675553328400e-03
9.979959919839679117e+00 1.749710834495456779e-01
1.000000000000000000e+01 -3.258399444115758770e-02
